"","Abdomen","Audio.Volume.dB","ECG","Flow","Heart.Rate","Left.Leg","PosAngle","Pulse","Saturation","Thermistor","Thorax","X.Axis","Y.Axis","Z.Axis","Acceleration..X.","Acceleration..Y.","Acceleration..Z.","Impedance","Stimulation","Position","Phasic.Amplitude","original_time","stim_numeric","parsed_time","time_only","corrected_stim","stim_binary"
"8759","0","55.3629","0.005","-0.0013","62.3121","0.001","10.5516","62.9986","87.9953","0.0346","0","0.174","-0.9343","-0.3005","-2.17","3.3538","9.2522","8.2531","96.6082","0","0","12:53:11 AM",96.6082,2025-05-29 00:53:11,00:53:11,0,0
"8760","0","56.2756","0.0049","0.0049","62.0052","0.0011","10.4992","62.9986","87.9898","0.0345","0","0.1732","-0.9345","-0.2999","-2.1692","3.3347","9.2548","8.2655","98.2575","0","0","12:53:12 AM",98.2575,2025-05-29 00:53:12,00:53:12,0,0
"8761","0","57.3539","0.0049","0.0088","62.7101","0.0011","10.6559","62.9986","88.0009","0.0346","0","0.1756","-0.9337","-0.2948","-2.19","3.2817","9.2701","8.2981","99.9068","0","0","12:53:13 AM",99.9068,2025-05-29 00:53:13,00:53:13,0,0
"8762","0","56.2116","0.0048","-0.0056","63.0442","0.001","10.623","62.9986","88.0109","0.0347","0","0.1753","-0.935","-0.2989","-2.1786","3.3299","9.2507","8.2766","101.555","0","0","12:53:14 AM",101.555,2025-05-29 00:53:14,00:53:14,0,0
"8763","0","55.8914","0.0047","-0.0015","62.9486","0.001","10.522","62.9986","88.0054","0.0346","0","0.1734","-0.9338","-0.3001","-2.157","3.3577","9.2479","8.2532","103.2048","0","0","12:53:15 AM",103.2048,2025-05-29 00:53:15,00:53:15,0,0
"8764","0","57.1354","0.0046","0.0134","62.8107","0.0009","10.5817","62.9986","88.0132","0.0345","0","0.1745","-0.9341","-0.298","-2.1782","3.3199","9.2565","8.2789","104.8535","0","0","12:53:15 AM",104.8535,2025-05-29 00:53:15,00:53:15,0,0
"8765","0.0001","68.9343","0.0046","0.0175","63.4503","0.0009","10.432","62.9892","87.9998","0.0347","0","0.1723","-0.936","-0.294","-2.181","3.2637","9.2756","8.2878","106.5023","0","0","12:53:17 AM",106.5023,2025-05-29 00:53:17,00:53:17,0,0
"8766","0","62.3028","0.0047","-0.0201","64.051","0.0009","10.5201","62.9944","88.0254","0.0348","0","0.1736","-0.9346","-0.2958","-2.166","3.3205","9.255","8.2757","108.151","0","0","12:53:18 AM",108.151,2025-05-29 00:53:18,00:53:18,0,0
"8767","0","55.1587","0.0047","-0.005","63.9679","0.0009","10.5708","62.9892","87.9574","0.0346","0","0.174","-0.9324","-0.3003","-2.1509","3.3993","9.2372","8.252","109.8008","0","0","12:53:19 AM",109.8008,2025-05-29 00:53:19,00:53:19,0,0
"8768","0","55.9531","0.0048","-0.0018","64.1396","0.0009","10.5859","62.9996","87.3736","0.0344","0","0.1743","-0.9327","-0.3036","-2.1428","3.3888","9.2407","8.2541","111.4485","0","0","12:53:20 AM",111.4485,2025-05-29 00:53:20,00:53:20,0,0
"8769","0","60.4823","0.0048","0.0248","64.1989","0.0009","10.5636","62.9716","86.9726","0.0342","0","0.1742","-0.9344","-0.2963","-2.1841","3.3225","9.255","8.2797","113.0983","0","0","12:53:21 AM",113.0983,2025-05-29 00:53:21,00:53:21,0,0
"8770","0.0001","64.1291","0.0049","0.0984","64.8075","0.0009","10.6472","63.0193","87.0283","0.0344","0","0.1759","-0.9359","-0.2911","-2.1491","3.2995","9.2717","8.2792","114.747","0","0","12:53:22 AM",114.747,2025-05-29 00:53:22,00:53:22,0,0
"8771","0","60.4256","0.0049","-0.0455","64.5433","0.0009","10.6149","63.5952","86.9681","0.0346","0","0.1749","-0.933","-0.2973","-2.1427","3.3843","9.2503","8.2542","116.3958","0","0","12:53:23 AM",116.3958,2025-05-29 00:53:23,00:53:23,0,0
"8772","0","55.8722","0.0049","-0.0166","64.6025","0.0009","10.5675","64.0268","86.3999","0.0344","0","0.1742","-0.9338","-0.301","-2.1275","3.4232","9.2239","8.232","118.0445","0","0","12:53:24 AM",118.0445,2025-05-29 00:53:24,00:53:24,0,0
"8773","0","56.4018","0.0049","-0.0071","65.0683","0.0008","10.4777","63.975","85.9854","0.0343","0","0.1725","-0.9328","-0.3029","-2.1366","3.4177","9.2346","8.235","119.6943","0","0","12:53:25 AM",119.6943,2025-05-29 00:53:25,00:53:25,0,0
"8774","0.0001","62.506","0.0049","0.0992","65.8986","0.0009","10.5825","64.0393","85.9877","0.0343","0","0.1748","-0.9358","-0.292","-2.1634","3.3445","9.2645","8.2789","121.3425","0","0","12:53:25 AM",121.3425,2025-05-29 00:53:25,00:53:25,0,0
"8775","0.0001","62.5616","0.005","-0.0385","66.5767","0.0009","10.7092","64.5872","85.3905","0.0346","0","0.1772","-0.9372","-0.2895","-2.1357","3.3223","9.2624","8.289","122.9918","0","0","12:53:27 AM",122.9918,2025-05-29 00:53:27,00:53:27,0,0
"8776","0","59.0203","0.005","-0.0764","66.7755","0.0009","10.7351","65.023","84.4591","0.0345","0","0.177","-0.9338","-0.3003","-2.1389","3.4272","9.2221","8.233","124.6411","0","0","12:53:28 AM",124.6411,2025-05-29 00:53:28,00:53:28,0,0
"8777","-0.0001","56.3386","0.0049","-0.0136","67.037","0.0008","10.5772","65.0219","83.9822","0.0341","0","0.1741","-0.9324","-0.3034","-2.129","3.4531","9.2277","8.2237","126.2893","0","0","12:53:29 AM",126.2893,2025-05-29 00:53:29,00:53:29,0,0
"8778","0","60.4687","0.0049","0.064","67.0667","0.0008","10.548","65.5719","83.4274","0.0341","0","0.1742","-0.9358","-0.2943","-2.1488","3.3544","9.2439","8.2742","127.9385","0","0","12:53:30 AM",127.9385,2025-05-29 00:53:30,00:53:30,0,0
"8779","0.0001","65.4096","0.0049","-0.0098","67.3526","0.0008","10.7716","66.0305","82.9717","0.0345","0","0.1779","-0.9353","-0.291","-2.1315","3.3228","9.2578","8.2879","129.5878","0","0","12:53:31 AM",129.5878,2025-05-29 00:53:31,00:53:31,0,0
"8780","0","60.5246","0.0049","-0.02","66.3994","0.0008","10.577","66.0087","82.9918","0.0347","0","0.1743","-0.9333","-0.3009","-2.1294","3.4268","9.226","8.2389","131.2365","0","0","12:53:32 AM",131.2365,2025-05-29 00:53:32,00:53:32,0,0
"8781","-0.0001","55.8979","0.005","-0.0107","66.7613","0.0008","10.5608","66.5399","82.4614","0.0345","0","0.1739","-0.933","-0.3055","-2.1116","3.4596","9.2309","8.2203","132.8853","0","0","12:53:33 AM",132.8853,2025-05-29 00:53:33,00:53:33,0,0
"8782","-0.0001","55.528","0.005","0.0034","66.6191","0.0008","10.5558","67.0131","81.9935","0.0345","0","0.174","-0.9336","-0.3041","-2.1277","3.4184","9.2359","8.2328","134.5346","0","0","12:53:34 AM",134.5346,2025-05-29 00:53:34,00:53:34,0,0
"8783","0","59.7881","0.005","0.0599","67.2255","0.0008","10.5697","66.9965","82.0158","0.0347","0","0.1748","-0.9368","-0.2939","-2.1591","3.3342","9.261","8.2812","136.1833","0","0","12:53:35 AM",136.1833,2025-05-29 00:53:35,00:53:35,0,0
"8784","0.0001","62.0984","0.005","-0.044","66.4522","0.0009","10.7468","67.0017","81.501","0.0351","0","0.1774","-0.9347","-0.2933","-2.1469","3.3619","9.2516","8.2678","137.832","0","0","12:53:36 AM",137.832,2025-05-29 00:53:36,00:53:36,0,0
"8785","0","56.6591","0.005","-0.0131","65.9218","0.0009","10.5736","67.0017","81.501","0.035","0","0.1743","-0.9339","-0.2998","-2.1366","3.4014","9.2423","8.225","139.4813","0","0","12:53:37 AM",139.4813,2025-05-29 00:53:37,00:53:37,0,0
"8786","-0.0001","55.7748","0.0049","-0.0109","65.6981","0.0009","10.4794","67.0017","82.0002","0.0349","0","0.1726","-0.9331","-0.3028","-2.1364","3.406","9.2288","8.2227","141.13","0","0","12:53:38 AM",141.13,2025-05-29 00:53:38,00:53:38,0,0
"8787","0","56.4642","0.0049","0.002","65.5719","0.0009","10.4961","66.5016","82.0002","0.0349","0","0.1732","-0.9349","-0.2989","-2.1594","3.3807","9.2296","8.2486","142.7788","0","0","12:53:39 AM",142.7788,2025-05-29 00:53:39,00:53:39,0,0
"8788","0","59.7295","0.0049","0.0412","65.5835","0.0009","10.5667","65.9952","81.9857","0.035","0","0.1745","-0.9357","-0.2924","-2.1546","3.3349","9.2599","8.2718","144.4286","0","0","12:53:40 AM",144.4286,2025-05-29 00:53:40,00:53:40,0,0
"8789","0.0001","64.3403","0.0049","-0.0092","65.5365","0.0009","10.737","65.9973","82.4614","0.0354","0","0.1778","-0.9377","-0.2937","-2.1322","3.3392","9.2568","8.272","146.0768","0","0","12:53:40 AM",146.0768,2025-05-29 00:53:40,00:53:40,0,0
"8790","0","57.1974","0.0049","-0.0129","64.6098","0.0009","10.5513","66.0045","82.9784","0.0354","0","0.1739","-0.9337","-0.2984","-2.1405","3.3957","9.2371","8.2331","147.7261","0","0","12:53:42 AM",147.7261,2025-05-29 00:53:42,00:53:42,0,0
"8791","-0.0001","54.9787","0.0049","-0.0074","65.1453","0.0009","10.5248","65.9973","83.4541","0.0353","0","0.1733","-0.9326","-0.3024","-2.1336","3.4158","9.2391","8.2318","149.3748","0","0","12:53:43 AM",149.3748,2025-05-29 00:53:43,00:53:43,0,0
"8792","0","55.6455","0.0049","0.0082","64.9984","0.0009","10.4897","66.0108","84.4557","0.0353","0","0.173","-0.9345","-0.2991","-2.1492","3.3836","9.2486","8.2527","151.0241","0","0","12:53:44 AM",151.0241,2025-05-29 00:53:44,00:53:44,0,0
"8793","0","58.1493","0.005","0.0545","65.1187","0.0009","10.5728","65.5532","84.9526","0.0355","0","0.1748","-0.9368","-0.2933","-2.1586","3.3484","9.2513","8.2765","152.6723","0","0","12:53:45 AM",152.6723,2025-05-29 00:53:45,00:53:45,0,0
"8794","0.0001","61.2208","0.005","-0.0211","64.9711","0.0009","10.7228","65.0209","85.8673","0.0358","0","0.1769","-0.9346","-0.2936","-2.15","3.346","9.2451","8.2779","154.3221","0","0","12:53:46 AM",154.3221,2025-05-29 00:53:46,00:53:46,0,0
"8795","0","56.9739","0.005","-0.0181","65.131","0.0009","10.5081","64.9908","86.9659","0.0357","0","0.1731","-0.9332","-0.2984","-2.1434","3.4104","9.2369","8.2372","155.9708","0","0","12:53:47 AM",155.9708,2025-05-29 00:53:47,00:53:47,0,0
"8796","-0.0001","55.867","0.005","-0.0112","63.9402","0.0009","10.5086","65.0012","87.0049","0.0356","0","0.173","-0.9326","-0.304","-2.1274","3.4232","9.2301","8.2326","157.6196","0","0","12:53:48 AM",157.6196,2025-05-29 00:53:48,00:53:48,0,0
"8797","0","56.6074","0.0049","0.0017","65.0721","0.0009","10.5873","64.997","87.4137","0.0355","0","0.1746","-0.9341","-0.3002","-2.1488","3.392","9.2347","8.251","159.2683","0","0","12:53:49 AM",159.2683,2025-05-29 00:53:49,00:53:49,0,0
"8798","0","59.859","0.0049","0.0516","65.251","0.001","10.5402","64.9981","87.992","0.0356","0","0.1741","-0.936","-0.2937","-2.1544","3.3369","9.2518","8.2695","160.9181","0","0","12:53:50 AM",160.9181,2025-05-29 00:53:50,00:53:50,0,0
"8799","0.0001","61.7078","0.0049","-0.0196","65.0901","0.001","10.6905","64.9949","87.9998","0.0358","0","0.1765","-0.9347","-0.2927","-2.1467","3.3497","9.257","8.2743","162.5658","0","0","12:53:51 AM",162.5658,2025-05-29 00:53:51,00:53:51,0,0
"8800","0","57.6911","0.0049","-0.0186","64.8761","0.001","10.4704","65.0012","88.412","0.0357","0","0.1724","-0.9334","-0.299","-2.148","3.4081","9.2367","8.2242","164.2156","0","0","12:53:52 AM",164.2156,2025-05-29 00:53:52,00:53:52,0,0
"8801","-0.0001","55.2897","0.0049","-0.0125","64.5367","0.001","10.5416","65.0012","88.9836","0.0356","0","0.1735","-0.9326","-0.3021","-2.132","3.4207","9.2338","8.2193","165.8649","0","0","12:53:53 AM",165.8649,2025-05-29 00:53:53,00:53:53,0,0
"8802","-0.0001","55.4663","0.0049","-0.0108","64.504","0.001","10.4459","65.0012","89.007","0.0355","0","0.172","-0.9329","-0.304","-2.126","3.4189","9.2386","8.2237","167.5131","0","0","12:53:54 AM",167.5131,2025-05-29 00:53:54,00:53:54,0,0
"8803","0","57.4996","0.0049","0.0063","64.5384","0.001","10.5496","65.0012","89.0404","0.0354","0","0.1741","-0.9351","-0.299","-2.1643","3.3552","9.243","8.2527","169.1623","0","0","12:53:55 AM",169.1623,2025-05-29 00:53:55,00:53:55,0,0
"8804","0.0001","59.7324","0.0049","0.0131","65.1726","0.001","10.5547","65.0012","88.6471","0.0356","0","0.1744","-0.936","-0.2932","-2.1594","3.3305","9.2616","8.2608","170.8116","0","0","12:53:55 AM",170.8116,2025-05-29 00:53:55,00:53:55,0,0
"8805","0","60.025","0.005","-0.0458","65.1196","0.001","10.6746","65.0012","88.0521","0.0357","0","0.1763","-0.9356","-0.2956","-2.1576","3.3443","9.2563","8.2596","172.4598","0","0","12:53:57 AM",172.4598,2025-05-29 00:53:57,00:53:57,0,0
"8806","0","55.8204","0.005","-0.0155","64.8596","0.0011","10.4757","65.0012","87.9875","0.0354","0","0.1727","-0.9341","-0.2995","-2.1433","3.4002","9.236","8.2328","174.1091","0","0","12:53:58 AM",174.1091,2025-05-29 00:53:58,00:53:58,0,0
"8807","-0.0001","55.8591","0.005","-0.0107","64.8608","0.0011","10.5488","65.0012","87.9964","0.0351","0","0.1739","-0.9342","-0.3016","-2.1336","3.4148","9.2408","8.2392","175.7584","0","0","12:53:59 AM",175.7584,2025-05-29 00:53:59,00:53:59,0,0
"8808","0","55.9193","0.005","0.0033","64.7475","0.0011","10.4944","65.0012","87.9886","0.0348","0","0.1731","-0.9344","-0.2985","-2.1529","3.3828","9.2445","8.2522","177.4066","0","0","12:54:00 AM",177.4066,2025-05-29 00:54:00,00:54:00,0,0
"8809","0","57.9661","0.005","0.0269","64.9757","0.001","10.5586","65.0012","87.9964","0.0349","0","0.1745","-0.936","-0.2949","-2.1662","3.3422","9.2487","8.2683","179.0558","0","0","12:54:01 AM",179.0558,2025-05-29 00:54:01,00:54:01,0,0
"8810","0.0001","57.6521","0.005","-0.0124","65.2278","0.001","10.633","65.0012","87.9909","0.0351","0","0.1754","-0.9344","-0.2947","-2.1553","3.3302","9.2605","8.2755","180.7051","0","0","12:54:02 AM",180.7051,2025-05-29 00:54:02,00:54:02,0,0
"8811","0","56.9044","0.005","-0.0267","64.9921","0.001","10.6088","65.0012","88.0009","0.0351","0","0.1749","-0.9341","-0.2985","-2.1511","3.3871","9.2359","8.2451","182.3539","0","0","12:54:03 AM",182.3539,2025-05-29 00:54:03,00:54:03,0,0
"8812","0","56.0978","0.005","-0.0047","64.6267","0.001","10.6152","65.0012","88.0009","0.0348","0","0.1748","-0.9325","-0.3021","-2.1455","3.3981","9.2388","8.2363","184.0026","0","0","12:54:04 AM",184.0026,2025-05-29 00:54:04,00:54:04,0,0
"8813","0","55.8252","0.005","0.0003","64.5285","0.001","10.4964","65.0012","88.0009","0.0347","0","0.173","-0.9335","-0.3018","-2.1635","3.3698","9.2412","8.2527","185.6524","0","0","12:54:05 AM",185.6524,2025-05-29 00:54:05,00:54:05,0,0
"8814","0","59.8968","0.005","0.0155","64.902","0.001","10.5636","65.0012","88.0009","0.0348","0","0.1745","-0.9355","-0.2931","-2.173","3.3132","9.2663","8.2697","187.3001","0","0","12:54:06 AM",187.3001,2025-05-29 00:54:06,00:54:06,0,0
"8815","0.0001","68.9828","0.005","-0.0029","64.8889","0.001","10.7245","65.0012","88.0009","0.0351","0","0.1767","-0.9336","-0.2923","-2.1659","3.2882","9.2752","8.2755","188.9499","0","0","12:54:07 AM",188.9499,2025-05-29 00:54:07,00:54:07,0,0
"8816","0","56.0623","0.005","-0.0187","65.1795","0.001","10.6344","65.0012","88.0009","0.0352","0","0.1753","-0.9336","-0.2986","-2.1535","3.3905","9.2338","8.2453","190.5986","0","0","12:54:07 AM",190.5986,2025-05-29 00:54:07,00:54:07,0,0
"8817","0","55.7653","0.005","-0.0018","64.9928","0.001","10.5418","65.0012","88.0009","0.035","0","0.1739","-0.9348","-0.3024","-2.1386","3.3933","9.2415","8.235","192.2479","0","0","12:54:09 AM",192.2479,2025-05-29 00:54:09,00:54:09,0,0
"8818","0","56.7469","0.005","0.1021","65.3287","0.001","10.5432","65.0012","88.0009","0.0349","0","0.1743","-0.9364","-0.2955","-2.1634","3.3533","9.2556","8.2596","193.8961","0","0","12:54:09 AM",193.8961,2025-05-29 00:54:09,00:54:09,0,0
"8819","0.0001","58.5546","0.005","0.1071","65.5832","0.0009","10.6029","65.0012","88.0009","0.0354","0","0.1756","-0.9382","-0.2898","-2.1382","3.344","9.2602","8.2718","408.3644","0","0","12:54:10 AM",408.3644,2025-05-29 00:54:10,00:54:10,0,0
"8820","0","62.6261","0.005","-0.0564","65.5751","0.0009","10.6213","65.0012","88.0009","0.0356","0","0.1751","-0.9341","-0.2978","-2.1592","3.396","9.2368","8.2421","490.1933","0","0","12:54:12 AM",490.1933,2025-05-29 00:54:12,00:54:12,0,0
"8821","-0.0001","55.7785","0.005","-0.0248","65.5682","0.0009","10.5326","64.9877","88.0132","0.0355","0","0.1737","-0.9342","-0.3059","-2.1156","3.4569","9.2264","8.216","49.3085","0","0","12:54:13 AM",49.3085,2025-05-29 00:54:13,00:54:13,0,0
"8822","-0.0001","55.58","0.005","-0.0185","65.5613","0.0009","10.5647","64.996","88.0031","0.0354","0","0.1736","-0.9312","-0.3072","-2.1098","3.4541","9.2303","8.218","0","0","0","12:54:14 AM",0,2025-05-29 00:54:14,00:54:14,0,0
"8823","0","57.8996","0.005","0.1121","66.0531","0.0009","10.6085","64.9835","88.0165","0.0354","0","0.1751","-0.9346","-0.296","-2.1614","3.3573","9.2512","8.2576","0","0","0","12:54:15 AM",0,2025-05-29 00:54:15,00:54:15,0,0
"8824","0.0002","59.4463","0.005","0.1033","66.303","0.001","10.7555","65.0053","88.0087","0.0358","0","0.178","-0.9367","-0.2902","-2.136","3.3335","9.2524","8.2767","372.3418","0","0","12:54:16 AM",372.3418,2025-05-29 00:54:16,00:54:16,372.3418,1
"8825","0.0001","63.3417","0.005","-0.0832","66.3012","0.001","10.7451","64.942","88.0499","0.036","0","0.1773","-0.9344","-0.2958","-2.142","3.3995","9.2478","8.2464","490.1933","0","0","12:54:17 AM",490.1933,2025-05-29 00:54:17,00:54:17,490.1933,1
"8826","-0.0001","56.3193","0.005","-0.0402","66.2388","0.001","10.5491","65.2004","87.8148","0.0359","0","0.1736","-0.9322","-0.3055","-2.1207","3.4503","9.2253","8.2082","49.3079","0","0","12:54:18 AM",49.3079,2025-05-29 00:54:18,00:54:18,49.3079,1
"8827","-0.0001","55.8909","0.0049","-0.0315","66.1833","0.001","10.6182","65.8323","87.1475","0.0357","0","0.1746","-0.9317","-0.3061","-2.1035","3.4397","9.2295","8.2017","0","0","0","12:54:19 AM",0,2025-05-29 00:54:19,00:54:19,0,0
"8828","0","58.6573","0.0049","0.0539","68.2013","0.0009","10.6286","66.045","87.0037","0.0357","0","0.1754","-0.9348","-0.2952","-2.1587","3.3628","9.2441","8.2542","0","0","0","12:54:20 AM",0,2025-05-29 00:54:20,00:54:20,0,0
"8829","0.0001","60.0353","0.0049","0.0063","67.3602","0.0009","10.703","65.9537","86.8121","0.036","0","0.177","-0.9369","-0.2906","-2.1256","3.3363","9.2646","8.2572","372.3407","0","0","12:54:21 AM",372.3407,2025-05-29 00:54:21,00:54:21,372.3407,1
"8830","0","60.5166","0.0049","-0.0435","67.275","0.0009","10.5499","66.1934","86.1347","0.036","0","0.1738","-0.9333","-0.3003","-2.1485","3.4033","9.24","8.218","490.1933","0","0","12:54:22 AM",490.1933,2025-05-29 00:54:22,00:54:22,490.1933,1
"8831","-0.0001","56.2388","0.0049","-0.0315","67.1556","0.001","10.6902","66.8284","85.9698","0.0358","0","0.1757","-0.9309","-0.3088","-2.1016","3.4339","9.2288","8.1802","49.3106","0","0","12:54:22 AM",49.3106,2025-05-29 00:54:22,00:54:22,49.3106,1
"8832","-0.0001","56.4594","0.005","0.0418","67.3051","0.001","10.6132","67.0577","85.9877","0.0357","0","0.175","-0.9341","-0.3033","-2.1298","3.4076","9.2379","8.199","0","0","0","12:54:24 AM",0,2025-05-29 00:54:24,00:54:24,0,0
"8833","0.0001","59.5986","0.005","0.1941","67.7596","0.001","10.6274","66.9975","86.0267","0.0359","0","0.1757","-0.9367","-0.2888","-2.1039","3.3814","9.2537","8.2463","0","0","0","12:54:24 AM",0,2025-05-29 00:54:24,00:54:24,0,0
"8834","0.0001","66.2219","0.005","-0.102","67.4689","0.001","10.6896","67.0183","85.8049","0.0361","0","0.1761","-0.9332","-0.2957","-2.1095","3.408","9.2695","8.2158","372.3418","0","0","12:54:26 AM",372.3418,2025-05-29 00:54:26,00:54:26,372.3418,1
"8835","-0.0001","56.4273","0.005","-0.0535","67.5417","0.001","10.5987","67.0058","85.1554","0.0359","0","0.1745","-0.9321","-0.3044","-2.1396","3.4228","9.236","8.1814","490.1933","0","0","12:54:27 AM",490.1933,2025-05-29 00:54:27,00:54:27,490.1933,1
"8836","-0.0001","56.6666","0.0049","-0.0394","66.5794","0.0009","10.708","67.0152","84.937","0.0357","0","0.1764","-0.9327","-0.3076","-2.1622","3.4296","9.2245","8.1542","49.3085","0","0","12:54:28 AM",49.3085,2025-05-29 00:54:28,00:54:28,49.3085,1
"8837","-0.0001","55.6703","0.0049","-0.0261","66.2185","0.0009","10.5798","67.0152","85.0072","0.0355","0","0.174","-0.9312","-0.3079","-2.1626","3.4321","9.2258","8.1663","0","0","0","12:54:29 AM",0,2025-05-29 00:54:29,00:54:29,0,0
"8838","0.0001","57.7818","0.0048","0.1716","67.271","0.0009","10.5848","67.0069","84.9415","0.0356","0","0.1748","-0.9359","-0.2925","-2.1435","3.3596","9.2579","8.2353","0","0","0","12:54:30 AM",0,2025-05-29 00:54:30,00:54:30,0,0
"8839","0.0002","61.6308","0.0049","-0.0107","66.1741","0.0009","10.6626","67.0328","85.132","0.036","0","0.1762","-0.9358","-0.2886","-2.1086","3.3778","9.2357","8.2453","406.6965","0","0","12:54:31 AM",406.6965,2025-05-29 00:54:31,00:54:31,406.6965,1
"8840","0.0001","58.6302","0.0049","-0.0671","65.5887","0.0008","10.3748","67.0058","85.776","0.036","0","0.1709","-0.9336","-0.3034","-2.2281","3.3456","9.2366","8.2384","537.6447","0","0","12:54:32 AM",537.6447,2025-05-29 00:54:32,00:54:32,537.6447,1
"8841","-0.0001","55.9939","0.0049","-0.0438","64.7446","0.0008","10.5234","67.0556","86.0289","0.0357","0","0.1731","-0.9317","-0.304","-2.1395","3.4274","9.227","8.2115","51.3681","0","0","12:54:32 AM",51.3681,2025-05-29 00:54:32,00:54:32,51.3681,1
"8842","-0.0001","55.9257","0.0049","-0.0351","64.2533","0.0008","10.5683","66.872","85.9999","0.0355","0","0.1737","-0.931","-0.3055","-2.1038","3.4629","9.2242","8.1933","0","0","0","12:54:34 AM",0,2025-05-29 00:54:34,00:54:34,0,0
"8843","0","56.0438","0.0048","0.0363","63.852","0.0008","10.522","66.2722","85.9799","0.0354","0","0.1736","-0.9348","-0.2979","-2.1577","3.4054","9.2335","8.2138","0","0","0","12:54:35 AM",0,2025-05-29 00:54:35,00:54:35,0,0
"8844","0.0001","56.5501","0.0048","0.1119","64.1732","0.0007","10.6302","65.8697","86.1024","0.0356","0","0.1757","-0.9361","-0.2908","-2.1191","3.3769","9.2404","8.2284","406.6928","0","0","12:54:36 AM",406.6928,2025-05-29 00:54:36,00:54:36,406.6928,1
"8845","0.0001","61.8802","0.0048","-0.0785","64.4753","0.0008","10.548","65.2751","86.7375","0.0359","0","0.174","-0.9347","-0.2972","-2.1857","3.3651","9.236","8.2363","537.6452","0","0","12:54:37 AM",537.6452,2025-05-29 00:54:37,00:54:37,537.6452,1
